TITLE="BOUNDARY-LAYER"
VARIABLES = x,y,z , Eta , rho , T, u, v
ZONE T="T",I= 1,J=12,K=1
 0.10000E+01 0.32006E-03 0.10000E+01 0.35601E+01 0.12890E+01 0.27321E+03 0.11406E+03
 0.10000E+01 0.32184E-03 0.10000E+01 0.35801E+01 0.12890E+01 0.27321E+03 0.11411E+03
 0.10000E+01 0.32362E-03 0.10000E+01 0.36001E+01 0.12891E+01 0.27320E+03 0.11415E+03
 0.10000E+01 0.32540E-03 0.10000E+01 0.36201E+01 0.12891E+01 0.27319E+03 0.11419E+03
 0.10000E+01 0.32718E-03 0.10000E+01 0.36401E+01 0.12891E+01 0.27318E+03 0.11423E+03
 0.10000E+01 0.32896E-03 0.10000E+01 0.36601E+01 0.12892E+01 0.27317E+03 0.11427E+03
 0.10000E+01 0.33074E-03 0.10000E+01 0.36801E+01 0.12892E+01 0.27317E+03 0.11431E+03
 0.10000E+01 0.33252E-03 0.10000E+01 0.37001E+01 0.12892E+01 0.27316E+03 0.11434E+03
 0.10000E+01 0.33430E-03 0.10000E+01 0.37201E+01 0.12893E+01 0.27315E+03 0.11438E+03
 0.10000E+01 0.33608E-03 0.10000E+01 0.37401E+01 0.12893E+01 0.27315E+03 0.11441E+03
 0.10000E+01 0.33786E-03 0.10000E+01 0.37601E+01 0.12893E+01 0.27314E+03 0.11444E+03
 0.10000E+01 0.33964E-03 0.10000E+01 0.37801E+01 0.12894E+01 0.27313E+03 0.11447E+03
 0.10000E+01 0.34142E-03 0.10000E+01 0.38001E+01 0.12894E+01 0.27313E+03 0.11450E+03
 0.10000E+01 0.34320E-03 0.10000E+01 0.38201E+01 0.12894E+01 0.27312E+03 0.11452E+03
 0.10000E+01 0.34498E-03 0.10000E+01 0.38401E+01 0.12894E+01 0.27312E+03 0.11455E+03
 0.10000E+01 0.34676E-03 0.10000E+01 0.38601E+01 0.12895E+01 0.27311E+03 0.11457E+03
 0.10000E+01 0.34854E-03 0.10000E+01 0.38801E+01 0.12895E+01 0.27311E+03 0.11459E+03
 0.10000E+01 0.35032E-03 0.10000E+01 0.39001E+01 0.12895E+01 0.27310E+03 0.11461E+03
 0.10000E+01 0.35210E-03 0.10000E+01 0.39201E+01 0.12895E+01 0.27310E+03 0.11463E+03
 0.10000E+01 0.35388E-03 0.10000E+01 0.39401E+01 0.12896E+01 0.27309E+03 0.11465E+03
 0.10000E+01 0.35566E-03 0.10000E+01 0.39601E+01 0.12896E+01 0.27309E+03 0.11467E+03
 0.10000E+01 0.35744E-03 0.10000E+01 0.39801E+01 0.12896E+01 0.27309E+03 0.11469E+03
 0.10000E+01 0.35922E-03 0.10000E+01 0.40001E+01 0.12896E+01 0.27308E+03 0.11470E+03
 0.10000E+01 0.36100E-03 0.10000E+01 0.40201E+01 0.12896E+01 0.27308E+03 0.11472E+03
 0.10000E+01 0.36278E-03 0.10000E+01 0.40401E+01 0.12896E+01 0.27307E+03 0.11473E+03
 0.10000E+01 0.36456E-03 0.10000E+01 0.40601E+01 0.12897E+01 0.27307E+03 0.11474E+03
 0.10000E+01 0.36634E-03 0.10000E+01 0.40801E+01 0.12897E+01 0.27307E+03 0.11476E+03
 0.10000E+01 0.36812E-03 0.10000E+01 0.41001E+01 0.12897E+01 0.27306E+03 0.11477E+03
 0.10000E+01 0.36990E-03 0.10000E+01 0.41201E+01 0.12897E+01 0.27306E+03 0.11478E+03
 0.10000E+01 0.37168E-03 0.10000E+01 0.41401E+01 0.12897E+01 0.27306E+03 0.11479E+03
 0.10000E+01 0.37346E-03 0.10000E+01 0.41601E+01 0.12897E+01 0.27306E+03 0.11480E+03
 0.10000E+01 0.37524E-03 0.10000E+01 0.41801E+01 0.12897E+01 0.27305E+03 0.11481E+03
 0.10000E+01 0.37702E-03 0.10000E+01 0.42001E+01 0.12898E+01 0.27305E+03 0.11482E+03
 0.10000E+01 0.37880E-03 0.10000E+01 0.42201E+01 0.12898E+01 0.27305E+03 0.11483E+03
 0.10000E+01 0.38058E-03 0.10000E+01 0.42401E+01 0.12898E+01 0.27305E+03 0.11483E+03
 0.10000E+01 0.38236E-03 0.10000E+01 0.42601E+01 0.12898E+01 0.27304E+03 0.11484E+03
 0.10000E+01 0.38414E-03 0.10000E+01 0.42801E+01 0.12898E+01 0.27304E+03 0.11485E+03
 0.10000E+01 0.38592E-03 0.10000E+01 0.43001E+01 0.12898E+01 0.27304E+03 0.11486E+03
 0.10000E+01 0.38770E-03 0.10000E+01 0.43201E+01 0.12898E+01 0.27304E+03 0.11486E+03
 0.10000E+01 0.38948E-03 0.10000E+01 0.43401E+01 0.12898E+01 0.27304E+03 0.11487E+03
 0.10000E+01 0.39126E-03 0.10000E+01 0.43600E+01 0.12898E+01 0.27303E+03 0.11487E+03
 0.10000E+01 0.39304E-03 0.10000E+01 0.43800E+01 0.12899E+01 0.27303E+03 0.11488E+03
 0.10000E+01 0.39482E-03 0.10000E+01 0.44000E+01 0.12899E+01 0.27303E+03 0.11488E+03
 0.10000E+01 0.39660E-03 0.10000E+01 0.44200E+01 0.12899E+01 0.27303E+03 0.11489E+03
 0.10000E+01 0.39838E-03 0.10000E+01 0.44400E+01 0.12899E+01 0.27303E+03 0.11489E+03
 0.10000E+01 0.40016E-03 0.10000E+01 0.44600E+01 0.12899E+01 0.27303E+03 0.11490E+03
 0.10000E+01 0.40194E-03 0.10000E+01 0.44800E+01 0.12899E+01 0.27302E+03 0.11490E+03
 0.10000E+01 0.40372E-03 0.10000E+01 0.45000E+01 0.12899E+01 0.27302E+03 0.11490E+03
 0.10000E+01 0.40550E-03 0.10000E+01 0.45200E+01 0.12899E+01 0.27302E+03 0.11491E+03
 0.10000E+01 0.40728E-03 0.10000E+01 0.45400E+01 0.12899E+01 0.27302E+03 0.11491E+03
 0.10000E+01 0.40906E-03 0.10000E+01 0.45600E+01 0.12899E+01 0.27302E+03 0.11491E+03
 0.10000E+01 0.41083E-03 0.10000E+01 0.45800E+01 0.12899E+01 0.27302E+03 0.11492E+03
 0.10000E+01 0.41261E-03 0.10000E+01 0.46000E+01 0.12899E+01 0.27302E+03 0.11492E+03
 0.10000E+01 0.41439E-03 0.10000E+01 0.46200E+01 0.12899E+01 0.27302E+03 0.11492E+03
 0.10000E+01 0.41617E-03 0.10000E+01 0.46400E+01 0.12899E+01 0.27302E+03 0.11492E+03
 0.10000E+01 0.41795E-03 0.10000E+01 0.46600E+01 0.12899E+01 0.27301E+03 0.11492E+03
 0.10000E+01 0.41973E-03 0.10000E+01 0.46800E+01 0.12899E+01 0.27301E+03 0.11493E+03
 0.10000E+01 0.42151E-03 0.10000E+01 0.47000E+01 0.12899E+01 0.27301E+03 0.11493E+03
 0.10000E+01 0.42329E-03 0.10000E+01 0.47200E+01 0.12899E+01 0.27301E+03 0.11493E+03
 0.10000E+01 0.42507E-03 0.10000E+01 0.47400E+01 0.12899E+01 0.27301E+03 0.11493E+03
